CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
ABJCYBSEC00060,2024/07/23,Part Paid,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00061,2024/07/25,Part Paid,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00062,2024/07/26,Closed Lost,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00064,2024/07/26,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00065,2024/07/27,Committed to Pay,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00066,2024/07/27,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00067,2024/07/29,,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00068,2024/07/29,Closed Lost,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00069,2024/07/31,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00070,2024/07/31,Closed Lost,NULL,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00071,2024/08/03,Prospecting,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00072,2024/08/07,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00073,2024/08/15,Prospecting,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00074,2024/08/17,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00075,2024/08/21,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00076,2024/09/19,Prospecting,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00077,2024/09/20,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00078,2024/09/20,Prospecting,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00079,2024/09/21,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00082,2024/09/22,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00084,2024/09/24,Prospecting,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00086,2024/09/25,Prospecting,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00087,2024/09/25,Prospecting,NULL,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00088,2024/09/26,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00090,2024/09/28,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00092,2024/09/30,Closed Lost,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00093,2024/09/30,Closed Lost,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00094,2024/10/02,Nurturing,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00096,2024/10/03,Closed Won,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00099,2024/10/05,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000100,2024/10/06,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000102,2024/10/08,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000103,2024/10/08,Closed Won,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC000105,2024/10/09,Nurturing,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000106,2024/10/09,Closed Won,NULL,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000109,2024/10/17,Committed to Pay,NULL,NULL,Weekend,Physical,MG02,CP02,LC01
CBSECLG22001,2024/08/17,Closed Lost,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22002,2024/08/17,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22003,2024/08/17,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22004,2024/08/17,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG22005,2024/08/18,Part Paid,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22006,2024/08/19,Prospecting,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22007,2024/08/21,Prospecting,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22008,2024/08/21,Nurturing,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22009,2024/08/22,Closed Lost,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220010,2024/08/22,Closed Lost,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220011,2024/08/23,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220012,2024/08/25,Part Paid,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220013,2024/08/25,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220014,2024/08/25,Closed Lost,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220015,2024/08/25,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220016,2024/08/25,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220017,2024/08/26,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220018,2024/08/26,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220019,2024/08/26,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220020,2024/08/26,Nurturing,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220021,2024/08/26,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220022,2024/08/26,Closed Won,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220023,2024/08/27,Closed Lost,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220024,2024/08/27,Prospecting,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220025,2024/08/27,Part Paid,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220026,2024/08/27,Part Paid,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220027,2024/08/27,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220028,2024/08/27,Committed to Pay,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220029,2024/08/27,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220030,2024/08/27,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220031,2024/08/27,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220032,2024/08/28,Part Paid,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220033,2024/08/28,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220034,2024/08/28,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220035,2024/08/28,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220036,2024/08/28,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220037,2024/08/28,Nurturing,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220038,2024/08/28,Closed Lost,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220039,2024/08/29,Nurturing,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220040,2024/08/29,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220041,2024/09/01,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220042,2024/09/06,Part Paid,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220043,2024/09/07,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220044,2024/09/09,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220045,2024/09/14,Closed Won,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220046,2024/09/17,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220047,2024/09/19,Committed to Pay,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220048,2024/09/24,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220049,2024/09/24,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220050,2024/09/25,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220051,2024/09/25,Committed to Pay,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220052,2024/09/26,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220053,2024/09/26,Part Paid,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220054,2024/09/27,Closed Won,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220055,2024/09/27,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220056,2024/09/28,Closed Won,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220057,2024/09/29,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220058,2024/09/29,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220059,2024/09/29,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220060,2024/09/30,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220061,2024/10/01,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220062,2024/10/01,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220063,2024/10/02,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220064,2024/10/02,Closed Won,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220065,2024/10/02,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220066,2024/10/04,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220067,2024/10/07,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220068,2024/10/08,Part Paid,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220069,2024/10/08,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220070,2024/10/10,Nurturing,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220071,2024/10/10,Committed to Pay,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220072,2024/10/11,Nurturing,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220073,2024/10/12,Committed to Pay,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220074,2024/10/12,Closed Won,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220075,2024/10/12,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220076,2024/10/12,Committed to Pay,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220077,2024/10/12,Duplicate,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220078,2024/10/12,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220079,2024/10/12,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220080,2024/10/12,Closed Won,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220081,2024/10/16,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220082,2024/10/16,Nurturing,NULL,NULL,1-on-1,null,NULL,CP02,LC02
CBSECLG220083,2024/10/16,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220084,2024/10/16,Nurturing,NULL,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220085,2024/10/18,Closed Lost,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220086,2024/10/18,Nurturing,NULL,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220087,2024/10/19,Committed to Pay,NULL,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220088,2024/10/22,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220089,2024/05/22,Nurturing,NULL,NULL,Midweek,null,NULL,CP02,LC02
ABJSA23001,2023/10/28,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA23002,2023/10/28,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA23003,2023/10/29,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA23004,2023/10/29,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA23005,2023/11/02,Committed to Pay,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA23006,2023/11/08,Closed Lost,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA23007,2023/11/24,Nurturing,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA23008,2023/12/04,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA23009,2023/12/04,Nurturing,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA230010,2024/01/01,Nurturing,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA230011,2024/01/02,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA230012,2024/01/05,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA230013,2024/01/06,Nurturing,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA230014,2024/01/12,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA230015,2024/01/17,Committed to Pay,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA230016,2024/02/17,Nurturing,NULL,NULL,null,Physical,MG01,CP04,LC01
ABJSA230017,2024/02/25,Nurturing,NULL,NULL,null,Physical,MG10,CP04,LC01
ABJSA230018,2024/05/24,Nurturing,NULL,NULL,null,Physical,NULL,CP04,LC01
